"FC"	"ens"	"symbol"	"A.1.alpha"	"A.1.beta"	"A.1.gamma"	"A.2.alpha"	"A.2.beta"	"A.2.gamma"	"A.3.alpha"	"A.3.beta"	"A.3.gamma"	"B.1.alpha"	"B.1.beta"	"B.1.gamma"	"B.2.alpha"	"B.2.beta"	"B.2.gamma"	"B.3.alpha"	"B.3.beta"	"B.3.gamma"	"total_mean"	"log2FC"
"1634867_at"	0	"FBgn0263021"	"CG43316"	3.99352807480912	4.03772421928657	3.97824049611827	4.15471390283992	3.91738271760378	4.32471012147702	3.94215590267976	4.1376163492625	4.12321154794484	4.08592694028548	4.22243510322944	4.00112654240005	4.21220009115403	4.1363044897286	4.24598852861956	3.89611929402132	4.02261219880627	4.12120395758571	4.08628891543624	-0.0371815348676314
"1634005_at"	0.25	"FBgn0036417"	"CG7906"	9.16026877916166	8.96483796922837	8.99097699867428	8.88733289899029	8.73610205360455	8.91202677595771	9.13294582862736	9.14919272595994	9.26437703049922	10.9232253508017	10.9478773644534	11.0059650026594	10.8157119483859	10.6985817804602	10.8049178243539	11.3830399983672	11.2881356712798	11.3451108922543	10.0228126052066	-2.00161164136805
"1640644_at"	0.25	"FBgn0038746"	"Surf6"	9.50957022511081	9.41495845961995	9.46873390834205	9.37441116622313	9.29784059165119	9.40465398434804	9.6644054581926	9.66953941991502	9.77036049355383	11.3853582225689	11.3962851842917	11.4509283727875	11.2765630004338	11.2451690596697	11.2705563829814	11.8187935836248	11.7611269700904	11.7512427711365	10.4961387363634	-1.97572776006979
"1623151_a_at"	0.25	"FBgn0039667"	"CG2010"	11.5711437105732	11.5005836544339	11.5327109914809	11.4894281963806	11.5398689739306	11.5178583464883	11.8189244757978	11.8019606631221	11.8200936026958	13.2343479758597	13.2342652150371	13.3076325291782	13.1625213450207	13.1391255501932	13.1824779716262	13.5349813176121	13.4325003755989	13.4893628734891	12.4616548760288	-1.68051583763467
"1634129_at"	0.25	"FBgn0031516"	"CG9663"	10.8464585044269	10.7940866769344	10.779482711851	10.7627823241011	10.7744189731951	10.7791195064341	11.0767018779927	11.0570143623226	11.0575686402505	12.6499072823943	12.6321446827374	12.652184209011	12.5653408018345	12.5022327274542	12.5362584851027	12.9387668500255	12.9002624795569	12.9644704642459	11.7927334199928	-1.82377048942822
"1625051_at"	0.25	"FBgn0053100"	"eIF4EHP"	8.97412023093236	8.88733598557315	8.92302502274337	8.76226515462273	8.73007736974853	8.88823674180497	9.15206167934324	9.16093758510171	9.18764831520562	10.8065696590241	10.8212145665755	10.8700343589259	10.7831376062231	10.7343636201924	10.864241410969	11.2785505233854	11.2008215724443	11.2477136269153	9.95957527942948	-1.99343765106437
"1627492_at"	0.285714285714286	"FBgn0263605"	"l(3)72Dn"	9.71275323326675	9.6952801341951	9.79008273502077	10.1033021205166	10.1108676042157	10.1102493014186	10.2221137684515	10.1817537341625	10.2456642250827	11.4935765310267	11.5459163970016	11.5394398401777	11.9702508254698	11.9387023267068	11.8954732628528	12.0120325631196	11.996390221495	12.0163018828841	10.9211194837258	-1.8040018882671
"1638605_at"	0.285714285714286	"FBgn0031893"	"MICU1"	10.7845531339538	10.779485083095	10.7615816832235	11.0530235898397	11.0864467221117	10.9939137727369	11.2507770971286	11.1692707934055	11.1748514426184	12.3982070424093	12.4200846749831	12.4278421820913	12.7367163264729	12.7254310612217	12.7469377322046	12.7493592456013	12.8390248290151	12.8032248734852	11.8278184047554	-1.6436582943746
"1638512_at"	0.285714285714286	"FBgn0003319"	"Sb"	9.75788229381835	9.74895418982091	9.73803762909937	10.1396675405496	10.0645558087045	10.1351836771528	10.300414349846	10.1937326084103	10.2399645717452	11.3713730584576	11.4107111206905	11.3883348237149	11.8324388433599	11.8716052085155	11.9256361423992	12.0047624529452	12.0070047795566	11.9332066913458	10.8924147661185	-1.7140756057598
"1632624_at"	0.285714285714286	"FBgn0000351"	"cort"	11.2786123605285	11.2540228204788	11.2184144842825	11.6484425336158	11.6249314612752	11.6932683363595	11.7845467286934	11.7725688466352	11.7407708458742	12.9308495589915	12.8723958555941	12.9296900675954	13.188230132027	13.1524376717319	13.1829813085463	13.2238546344501	13.2284070770614	13.1938383151629	12.3287923910502	-1.54301180037972
"1627957_at"	0.285714285714286	"FBgn0039855"	"CG1638"	6.69650073596054	6.60497605817012	6.50672145546174	6.66144367937357	6.76129612429825	6.69304184658491	6.81899402073675	6.65203618771121	6.83794516981707	7.10382849598833	6.84447896684514	6.93667497774011	6.83856012883187	7.16045831441416	7.07847928345244	7.24127863345987	7.14080282323088	6.96807634089385	6.86364406905393	-0.34218696519361
"1637708_a_at"	0.4	"FBgn0083978"	"CG17672"	8.83339554579405	8.70078979920347	8.73770605619654	8.94432707801093	9.06903287480297	8.96757054672635	9.09014423997784	9.05600457411754	9.07448539723717	9.95288689926082	10.0317091940839	10.0173029158444	10.2813350186745	10.2163833321767	10.1438673651044	10.2605176983785	10.202087951261	10.201744192101	9.54340503771956	-1.20381982831315
"1636238_at"	0.4	"FBgn0035959"	"CG4911"	11.1617868190029	11.2745884502864	11.2485142547491	11.5144221393877	11.4897587140783	11.5954968920776	11.677009050102	11.6603309334792	11.5654612070832	12.302651381041	12.2580617079777	12.2789732574306	12.510555905087	12.5768471980664	12.5424432892563	12.4605065340312	12.5786660470293	12.4841452420494	11.9544566123453	-0.978386900191389
"1625897_s_at"	0.4	"FBgn0259731"	"tal-2A"	11.9810803668004	12.1215609019045	12.0457885710716	12.1428503458886	12.1962382716721	12.2346007393578	12.3256823243789	12.273816665424	12.3170133181077	12.8918516904732	12.9578733557989	12.9547386859149	13.0164644017133	13.2203028832202	13.1205711327766	12.8812028167558	13.1573677331453	12.9470380788898	12.5992245712941	-0.834308808231377
"1624142_a_at"	0.4	"FBgn0267378"	"sau"	12.1609436966824	12.1862801849082	12.2103879231697	12.416316023672	12.3897620763291	12.4738367271523	12.4815447096418	12.5245874480511	12.5438696065407	13.131566911276	13.1776891932863	13.1452014502564	13.340684103748	13.3636396775441	13.491754150329	13.2815969887202	13.4806586309373	13.3705961781596	12.8428286489113	-0.932873209789955
"1637574_at"	0.4	"FBgn0027620"	"Acf"	12.3098299981764	12.3290725713023	12.3306728282348	12.6452550217445	12.6506607796093	12.6053663174112	12.6596552478169	12.7218025231821	12.6748706625995	13.3563494978927	13.4329854978461	13.4160630115569	13.6144463366816	13.5739950151938	13.6357538446263	13.5112485152623	13.5737249971848	13.5411751990804	13.0323848814112	-0.969839551694211
"1623122_at"	0.666666666666667	"FBgn0032032"	"CG17294"	6.07098102360341	5.84541928681199	6.2585627832237	5.80762452490481	5.65560244775006	5.94495376737481	6.49849666536289	6.32167792639683	6.3159941115755	6.19252114638582	6.67435129752551	6.79712214842659	6.34827490485397	6.36526261215871	6.61370578129214	6.86147220610875	6.68996312565726	6.65259686689463	6.32858792368374	-0.497328616922154
"1637359_at"	0.666666666666667	"FBgn0030608"	"Lsd-2"	6.68997943405813	6.33376013302235	6.94089381966569	6.3313761386338	5.83291975552981	6.05001093692761	6.86305017635436	6.67607944178278	6.72493503948225	6.92956488354309	7.22082419296673	7.04276624220495	6.77867522815567	6.47250731891319	6.72536983657327	7.23671984988991	7.00373464703786	7.20336021591409	6.72536262725864	-0.46339083774911
"1629086_s_at"	0.666666666666667	"FBgn0261439"	"SdhA"	12.3066540887552	12.2675570962766	12.2624177242331	12.0761227212686	11.97391881343	12.0371435689513	12.6110240545738	12.5985279469659	12.6027587153059	12.7706660080055	12.7789629016563	12.7092418113255	12.5580488702025	12.6119928189605	12.687158430994	12.8598205754549	12.9197070680262	12.8638095558028	12.5275295983438	-0.447031478963089
"1640974_a_at"	0.666666666666667	"FBgn0053143"	"CG33143"	4.29053949112726	3.82246204060113	4.42537104277804	4.42165012680877	3.8162632573079	4.26356959553735	4.92110335137445	4.49156489552698	4.63157644124802	4.3225692837203	4.33733598337928	4.50501577503334	4.66830330123878	4.39872004130539	4.75902802411636	4.26213208285753	4.8074761630723	4.61620714542257	4.4311604468031	-0.176965284203995
"1635741_a_at"	0.666666666666667	"FBgn0029137"	"Patsas"	12.6825260433423	12.7149034414468	12.6611083667393	12.4757105701926	12.4285875880731	12.4257413440158	12.9613190544887	12.9470327971472	12.9229604230629	13.1397077483808	13.180947198874	13.1674288782675	12.9564072656228	12.9590166872702	12.9646316585515	13.217094638235	13.1946127871987	13.2427231279651	12.9023588677152	-0.422520040206322
"1635218_at"	0.833333333333333	"FBgn0036318"	"Wbp2"	12.459793653	12.4671287686612	12.4359119930667	12.3298322000448	12.349483376061	12.4309363923238	12.4974687320504	12.4083416063479	12.4516203690388	12.5731585600384	12.5965439431346	12.6433986742076	12.6052552844544	12.552264923992	12.6084277738085	12.5821342435907	12.6110232926333	12.5696271315182	12.5095750509985	-0.167924081864788
"1628764_at"	0.833333333333333	"FBgn0261479"	"nero"	8.96647012287712	9.0118447492104	9.10628325804607	8.93375438554101	8.9028786615298	9.04772399764711	9.05739455551822	8.99771353999296	9.00240747270517	9.315186823658	9.26897261907567	9.34662943848731	9.31031378718154	9.16846931209568	9.25561219506612	9.32183112173614	9.28464948372392	9.36547708081438	9.14797847805037	-0.290074568752322
"1623632_s_at"	0.833333333333333	"FBgn0263776"	"CG43693"	10.9755186426785	11.0326050538241	11.0992785755921	10.9543444646116	11.0144558821164	10.9732592240555	11.1386379880092	11.0540527080054	11.0061795674096	11.1914908602516	11.1262415749645	11.3339335441349	11.239698540117	11.3184982755441	11.1502178513347	11.2335657842629	11.3696904387333	11.2502217348414	11.1367717061382	-0.218358499764665
"1636547_at"	0.833333333333333	"FBgn0032172"	"CG5850"	10.1494351877525	10.0392426944613	10.0745156546107	10.0629698527163	10.0657629857152	10.0632707709354	10.1424806016545	10.1058782637231	10.1355407568804	10.3165596272532	10.3696939860544	10.3373267585272	10.3839426949822	10.29381600252	10.3491643550426	10.459646365138	10.3540550567184	10.4988475089398	10.2334527290903	-0.280439509636267
"1633758_at"	0.833333333333333	"FBgn0037848"	"Tsp86D"	11.1540921070951	11.1043965716158	11.1585210370572	11.096554235787	11.1165620367776	11.1804252350788	11.2861860866012	11.2436777193636	11.2862575971228	11.3405916162414	11.3604186451854	11.393817825043	11.3845436847107	11.2985122123784	11.3110981956307	11.5406840136021	11.4773392810852	11.5343564253014	11.2926685847599	-0.223854363631023
"1635301_at"	1	"FBgn0052095"	"CG32095"	11.4946943574424	11.5333961733317	11.4858331738852	12.0531393916627	12.1011351111466	12.0745216549572	11.8777501072313	11.8455711498249	11.8557487978394	11.6665999672077	11.6691254064156	11.6641603789873	12.1526214588536	12.2120859073912	12.1794538646874	11.810915853299	11.7085488713041	11.7358943453953	11.8400664428257	-0.0530684595799773
"1625279_a_at"	1	"FBgn0003896"	"tup"	6.76741574371467	6.64692319032387	7.04307373346163	6.7916640477427	6.57546713457852	6.85587690762232	6.5908134775607	6.46514616618555	6.5997333731391	6.40832777909957	6.3517416850437	6.70487681661422	6.70165410517724	6.49129031060329	6.72042354285413	6.58509893828802	6.38842385075209	6.42821912455839	6.61756499596221	0.172895291259824
"1632623_at"	1	"FBgn0000406"	"Cyt-b5-r"	8.30696340055933	8.22485515796813	8.30744927456366	8.15970062958426	7.9965839096617	8.16541073401442	8.38602193808455	8.21824771148239	8.40676183665062	8.28935994166341	8.3574913608389	8.23488908982424	8.2440005333531	8.00118938909563	8.17983742325749	8.5109491070245	8.38826238626954	8.43748372029186	8.26752541912154	-0.0523853732277342
"1623402_at"	1	"FBgn0032859"	"Arpc2"	11.8468824488296	11.9304660973784	11.9059718226595	12.1463079967665	12.146632577445	12.1114340972042	11.1677532363061	11.1829715721633	11.1284290137743	11.8726837721855	11.88031350685	11.9212059177726	12.1178161351379	12.207032775991	12.1414302809878	11.1789634331454	11.198497959611	11.1533805109833	11.7354540641773	-0.0116083811263987
"1641199_a_at"	1	"FBgn0039827"	"CG1544"	7.1541637290433	7.15969324888552	7.28009328302311	7.91910291466399	7.69078684153933	7.75987670075363	7.23072651186771	7.41275417156136	7.38877022613055	7.05097860464047	7.26967517643238	7.29224719776152	7.9764283994232	7.75946343971319	7.91955593078228	7.3861533956181	7.32548614625914	7.40794431840292	7.46577223536121	-0.0435516646182998
"1639403_s_at"	1	"FBgn0029891"	"Pink1"	10.2335543201846	10.1854253927523	10.2264933511823	10.0354548141492	10.0264404634332	10.00063407854	10.3761655575661	10.3681163211351	10.402942469843	10.3251875124459	10.3525359618594	10.3004844319077	10.0448862012034	10.0890920732146	10.0856958003275	10.5342522152153	10.4267599713374	10.4703243361855	10.2491358484712	-0.0859990816567677
"1632582_at"	1	"FBgn0032908"	"CG9270"	10.3524846297247	10.3097778845134	10.3659707669462	10.2393982785515	10.3354243749839	10.2641657797403	10.0257167630873	10.0051389170983	10.000423700967	10.419702907325	10.4894326463535	10.519232679679	10.3553405128827	10.2831547383765	10.2977322925225	10.13766408435	9.99220514453325	10.1345963388605	10.2515312466942	-0.0811733610300394
"1637349_at"	1	"FBgn0028695"	"Rpn1"	8.58919596963763	8.51084530390836	8.56171976903514	8.37236109782572	8.23515174558122	8.35270576311473	8.38496916480502	8.34292095774778	8.33430514363961	8.16815336705836	8.32210364738046	8.19033679375044	8.26969095182076	8.07290521680837	8.15931868667974	8.30261562196075	8.33055808509146	8.30460309538961	8.32247002117973	0.173765494372805
"1627498_at"	1	"FBgn0053094"	"Synd"	9.69726429113575	9.71320094878496	9.83920025679195	9.83025016758418	9.7409011944647	9.77547581668451	9.62259065824097	9.7660715566611	9.70922974323179	9.63558034278004	9.72281378913219	9.70237571626992	9.69698927781847	9.68723217057885	9.80106782786477	9.7567093746356	9.62821957339059	9.69603707077703	9.72340054315708	0.0407954989258279
"1640327_at"	1	"FBgn0030912"	"CG6023"	12.4048219398362	12.4168808717611	12.3712225389544	12.3111817278994	12.3157615506084	12.3244598146198	12.3820617279148	12.3817844817135	12.4128438869516	12.5620650135185	12.576004573144	12.5901294908006	12.5755580561137	12.5735494481986	12.5520537620785	12.5028853589278	12.4711385918764	12.476244099227	12.4555914963414	-0.173178872625101
"1629837_at"	1	"FBgn0037447"	"Neurochondrin"	5.61857517114033	5.23120507240284	5.36072824440893	5.54884150636822	5.47583957693759	5.41619199113395	5.39859429548979	5.28624317781037	5.44287906423845	5.61117004932341	5.61274759264066	5.43451606517331	5.5933519339618	5.61327558463507	5.56991205053559	5.65943566134398	5.76316660051455	5.48756503695795	5.50690214861204	-0.174004719461761
"1631406_at"	1	"FBgn0035024"	"CG11414"	11.627972903825	11.7288238774571	11.700818192388	11.245154296476	11.2121755361793	11.2249173519332	11.5702600097644	11.559795654643	11.590670237849	11.722294906849	11.6932090992636	11.7092475641594	11.327057032893	11.3724033256962	11.4375634734937	11.736348745	11.6800669982561	11.6846262610085	11.5457447481741	-0.100247705122722
"1628843_at"	1	"FBgn0030187"	"Ipod"	4.22872298603028	4.11852720614332	4.20362669781068	4.12586794659697	4.10155445451911	3.98451500639199	4.01927622972061	4.03531713184726	4.06066277009799	4.07295426850762	3.96593706443348	4.07843050969622	4.04921744961705	4.16917353930165	4.06021295856599	4.15051816937498	4.07193228001262	4.0300299423927	4.08480425617003	0.0255182496950992
"1633173_s_at"	1	"FBgn0085430"	"CG34401"	7.26209394632502	7.21819071193231	7.24323398063235	7.15750002990142	7.28038711172156	7.14516367959415	7.11142220672681	7.04503754017925	7.3764333390629	7.32607681445195	7.14122357431957	7.35810950743079	7.22939032261419	7.20619643321115	7.22789534366457	7.18171696765078	7.27008191362362	7.28232292678837	7.22569313054615	-0.0426168064088017
"1623492_a_at"	1	"FBgn0040368"	"eIF4E7"	12.0264329712927	11.9943209292134	11.8985065323279	12.4330005119547	12.4765095616232	12.458927764595	12.2296831707464	12.2701276217164	12.31414308112	12.1596913596575	12.0872216389282	12.1189726541049	12.592710707632	12.5809765119003	12.5921181524638	12.2150560546559	12.1390015750551	12.1667453044956	12.2641192279713	-0.0612046460337332
"1639770_at"	1	"FBgn0050421"	"Usp15-31"	7.59956883464142	7.52820564177083	7.65717429965601	8.38016384287087	7.98099498965834	8.28427272591252	8.10760279740243	7.83521693568661	8.01143664640055	7.38349623640327	7.46002365655376	7.63242450959358	8.37885036526169	8.40332925438686	8.43351888320004	7.59628143549156	7.7706554554457	7.46595574036983	7.88384290281699	0.0955667974770327
"1641575_at"	1	"FBgn0037963"	"Cad87A"	3.79574670060138	3.59748512619324	3.65318953411432	3.37594914502868	3.39981159949333	3.17546674248441	3.48786424830103	3.26995756134155	3.70428588995548	3.30049257510306	3.39040764123011	3.30606150054799	3.4593245572848	3.46531548818179	3.65487711081347	3.51757422303875	3.64643294344309	3.65188532378564	3.49178488394123	0.00748724267607992
"1640943_at"	1	"FBgn0038948"	"PSR"	11.3040639691391	11.2094812534	11.2608728818438	11.1204035284471	11.2015107873015	11.110809259703	10.9956365723068	11.0285135083159	11.0053279956441	11.4592647508054	11.5039942783199	11.4584487996969	11.3190332712682	11.2934960609527	11.3037946393552	11.1817237223266	11.1252442280239	11.1576611717921	11.2244044821468	-0.174004574048844
"1633004_at"	1	"FBgn0034740"	"nsr"	2.85716718859035	2.86846106618858	2.68513279216743	2.90592699116784	2.9062060411147	3.09725108597886	2.82199948454997	2.95435517262907	2.86304168832458	2.80781611930973	2.97615633551044	2.82897577217835	2.85173791102727	2.75021388799419	2.9672611729995	2.83493589385451	2.63226793806019	2.89601790731222	2.86138469160877	0.0460176191627752
"1630643_at"	1	"FBgn0015808"	"ScpX"	9.44831863892069	9.25848335642257	9.46392692755277	9.24631785898401	9.19342805572197	9.23155479214742	9.03345978735469	8.95293616257624	9.04931545291405	9.41121565600098	9.52966273493433	9.54076558509095	9.28964328955819	9.18769874819894	9.26371130019113	9.05218807269931	9.05341005592568	9.16049466056275	9.24258506309759	-0.0678943411742061
